,State,CountyName,Housing Type,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
4084,NM,Dona Ana County,Data_1_bed,120773.0,116243.5,112910.08333333333,112293.0,124559.66666666667,123698.08333333333,123560.33333333333,125894.16666666667,134218.25,135451.33333333334,139152.91666666666
4085,FL,Lee County,Data_1_bed,225126.58333333334,207395.66666666666,201191.25,194994.5,210405.5,218290.25,237014.16666666666,252808.66666666666,242114.16666666666,244002.83333333334,254825.08333333334
4087,FL,Lee County,Data_1_bed,55666.25,48788.333333333336,50909.333333333336,53725.166666666664,56756.666666666664,59747.083333333336,67750.75,73794.41666666667,75784.66666666667,78619.08333333333,82647.41666666667
4088,CA,Orange County,Data_1_bed,210123.0,197915.5,192021.33333333334,228775.75,261910.5,268764.5833333333,289213.9166666667,310575.4166666667,327024.5833333333,324580.3333333333,336622.0833333333
4089,MN,Scott County,Data_1_bed,247001.58333333334,224140.58333333334,224519.66666666666,252225.5,268802.4166666667,277215.25,291239.5,299262.3333333333,318165.4166666667,328787.9166666667,339248.25
4092,CO,El Paso County,Data_1_bed,115302.41666666667,102587.33333333333,98621.0,104960.25,106275.83333333333,117281.16666666667,129820.75,144014.0,163054.58333333334,184446.83333333334,200985.25
4093,NC,Haywood County,Data_1_bed,105276.83333333333,99367.66666666667,95194.83333333333,93955.0,95345.83333333333,100035.5,105470.25,113578.66666666667,128921.33333333333,140328.75,146083.83333333334
4094,OH,Franklin County,Data_1_bed,70640.83333333333,65392.0,60272.083333333336,64418.833333333336,70382.66666666667,72354.41666666667,76843.0,84534.08333333333,92983.75,102381.5,113748.0
4095,IL,Cook County,Data_1_bed,66286.0,60276.916666666664,62397.916666666664,67336.41666666667,69174.58333333333,74349.0,82054.75,88531.08333333333,98580.91666666667,97492.08333333333,96780.08333333333
4096,CA,Los Angeles County,Data_1_bed,454869.75,417732.9166666667,401918.9166666667,462612.1666666667,487047.9166666667,519250.8333333333,559997.25,610777.1666666666,663112.6666666666,666201.75,680240.6666666666
4097,IL,Cook County,Data_1_bed,147687.66666666666,123671.0,108717.41666666667,113847.66666666667,111303.0,116447.33333333333,127972.0,135246.75,136427.41666666666,133219.0,133524.08333333334
4098,LA,Orleans Parish,Data_1_bed,189680.41666666666,188523.25,189185.5,210581.41666666666,225906.25,254166.41666666666,266608.9166666667,254256.91666666666,250618.75,247884.83333333334,250749.25
4099,VA,Fairfax County,Data_1_bed,336353.0,330489.5833333333,346265.4166666667,373460.9166666667,385480.8333333333,390776.6666666667,404359.75,417423.6666666667,429983.8333333333,445037.0,475649.0
4100,TN,Shelby County,Data_1_bed,89718.41666666667,83406.58333333333,75606.5,70802.41666666667,71036.5,71524.0,77948.91666666667,87409.0,91062.66666666667,95602.5,101949.91666666667
4101,MI,Kent County,Data_1_bed,105041.66666666667,95136.08333333333,77107.75,82304.08333333333,79155.25,74103.75,84840.16666666667,101311.16666666667,112551.83333333333,124316.0,134787.58333333334
4102,IL,Morgan County,Data_1_bed,32132.833333333332,31508.166666666668,31610.666666666668,30810.333333333332,31773.083333333332,34069.833333333336,33912.583333333336,34493.083333333336,34604.0,34790.5,34075.666666666664
4103,CA,Alameda County,Data_1_bed,322050.5833333333,288535.5833333333,282583.9166666667,359296.6666666667,412802.5833333333,469068.4166666667,543525.0833333334,582133.8333333334,620714.6666666666,612094.0,631437.3333333334
4105,NE,Hall County,Data_1_bed,56674.833333333336,56580.083333333336,57256.25,58503.583333333336,61030.583333333336,64816.833333333336,68738.0,73503.33333333333,77903.83333333333,82903.16666666667,85345.66666666667
4106,FL,Broward County,Data_1_bed,46148.916666666664,41409.0,43683.0,56982.083333333336,67012.83333333333,75763.66666666667,80667.41666666667,85144.0,92664.5,97065.83333333333,109499.08333333333
4107,WA,Kitsap County,Data_1_bed,327275.0,299600.6666666667,284481.3333333333,299471.6666666667,314870.3333333333,348321.6666666667,406477.25,452858.75,501738.6666666667,516386.75,552937.75
4108,CA,Riverside County,Data_1_bed,171179.25,165845.16666666666,176234.16666666666,206971.16666666666,232690.58333333334,270469.4166666667,291765.0,315279.0833333333,349616.8333333333,371220.8333333333,411908.3333333333
4109,PA,Schuylkill County,Data_1_bed,55740.333333333336,56194.0,53126.25,49327.083333333336,48939.416666666664,51166.583333333336,51008.916666666664,52155.833333333336,52576.5,54656.666666666664,56572.083333333336
4110,TX,Tarrant County,Data_1_bed,74178.25,70125.91666666667,72643.25,80564.75,92286.91666666667,100381.91666666667,110687.75,136205.41666666666,156983.0,166316.5,175658.66666666666
4111,AL,Talladega County,Data_1_bed,77460.5,73756.25,71068.16666666667,67620.25,61696.416666666664,60062.333333333336,58509.416666666664,57432.0,55621.416666666664,56621.5,62637.583333333336
4112,WA,Lewis County,Data_1_bed,97360.33333333333,89015.33333333333,85623.41666666667,87604.33333333333,92788.5,98689.41666666667,106312.5,118635.91666666667,139897.16666666666,155486.33333333334,180914.25
4114,KY,Jefferson County,Data_1_bed,86162.83333333333,81018.33333333333,80755.25,82301.66666666667,85695.16666666667,88727.08333333333,94080.41666666667,101297.41666666667,106219.58333333333,110107.75,117283.66666666667
4115,IL,DuPage County,Data_1_bed,229743.25,203247.75,183812.66666666666,172149.5,177379.25,185170.58333333334,197002.25,204673.91666666666,209178.58333333334,213557.75,216469.33333333334
4116,NY,Nassau County,Data_1_bed,318758.0833333333,303514.3333333333,296077.5833333333,318030.75,342541.5,355928.4166666667,380004.0,416863.6666666667,447895.1666666667,480029.4166666667,499026.6666666667
4117,TX,Travis County,Data_1_bed,195803.08333333334,209777.66666666666,225917.08333333334,246505.16666666666,261327.75,282058.0833333333,285844.0,296245.9166666667,315818.6666666667,329305.4166666667,343662.1666666667
4118,NV,Washoe County,Data_1_bed,80995.75,64432.75,62305.083333333336,76664.0,87539.83333333333,94579.08333333333,115426.83333333333,128397.08333333333,144433.75,154277.5,151910.33333333334
4119,CA,Los Angeles County,Data_1_bed,267784.1666666667,246444.91666666666,237095.16666666666,286349.9166666667,326747.3333333333,365919.25,402977.8333333333,434661.0,460742.5833333333,470308.5,498897.75
4120,NJ,Union County,Data_1_bed,637908.9166666666,592994.9166666666,541866.0,538519.8333333334,530763.9166666666,542866.6666666666,551957.8333333334,553392.3333333334,574885.9166666666,590456.0,581698.6666666666
4121,NY,Erie County,Data_1_bed,70521.25,70963.08333333333,69600.0,73021.41666666667,82315.66666666667,80591.25,82245.0,97126.16666666667,107143.16666666667,116902.5,126655.75
4122,AK,Juneau Borough,Data_1_bed,183209.66666666666,185242.0,186260.91666666666,190910.25,196033.33333333334,202931.25,207529.41666666666,212706.75,222527.33333333334,227162.83333333334,234385.75
4123,PA,Bucks County,Data_1_bed,214150.91666666666,195581.83333333334,188224.25,187033.16666666666,201723.0,209931.83333333334,210456.16666666666,210777.41666666666,228106.41666666666,230186.58333333334,238760.08333333334
4124,SC,Kershaw County,Data_1_bed,269998.5,251211.66666666666,226582.0,222396.58333333334,227519.58333333334,229756.25,239706.75,231907.0,233319.33333333334,239233.83333333334,255001.33333333334
4125,MI,Alpena County,Data_1_bed,51258.666666666664,51171.583333333336,52578.833333333336,56801.75,57277.333333333336,57782.583333333336,59152.166666666664,63768.666666666664,73204.08333333333,75177.91666666667,77022.08333333333
4126,WA,King County,Data_1_bed,224662.91666666666,197780.08333333334,177047.58333333334,199288.58333333334,218092.58333333334,258562.08333333334,300496.75,351641.6666666667,419651.9166666667,416933.5833333333,442933.75
4127,CA,Santa Cruz County,Data_1_bed,491919.6666666667,430664.8333333333,445997.25,494520.5,533550.5833333334,560452.0,618651.8333333334,625236.3333333334,675762.75,670237.5,655024.8333333334
4128,NY,Nassau County,Data_1_bed,357848.0833333333,337860.5,334912.8333333333,342091.6666666667,351136.8333333333,352956.6666666667,367152.0,392160.5833333333,410473.9166666667,426880.3333333333,450091.0
4129,PA,Centre County,Data_1_bed,123229.33333333333,124848.08333333333,121746.83333333333,117419.58333333333,119925.25,122130.08333333333,124024.66666666667,126835.75,130033.66666666667,133805.66666666666,144604.91666666666
4130,NJ,Bergen County,Data_1_bed,223687.25,208687.25,220584.25,237406.58333333334,246268.25,256615.41666666666,270209.1666666667,283638.75,301638.3333333333,321594.0833333333,348360.1666666667
4133,MA,Essex County,Data_1_bed,186843.5,179461.41666666666,176316.91666666666,192254.16666666666,203611.75,215447.0,228174.16666666666,249206.5,271237.0833333333,281773.1666666667,294596.9166666667
4135,CO,Arapahoe County,Data_1_bed,165809.16666666666,153302.08333333334,156791.25,179628.75,194992.5,223252.83333333334,252380.83333333334,282598.9166666667,301228.8333333333,322592.9166666667,362523.25
4136,WA,King County,Data_1_bed,239355.83333333334,208699.0,195409.33333333334,219519.66666666666,248578.91666666666,277525.4166666667,319703.0,373702.0,414209.75,403593.9166666667,444274.8333333333
4137,MA,Suffolk County,Data_1_bed,308363.9166666667,301222.25,310121.0833333333,346288.6666666667,384307.9166666667,415258.9166666667,446352.5,497592.0,537767.9166666666,541848.8333333334,538132.5833333334
4138,KY,Taylor County,Data_1_bed,41224.166666666664,42520.833333333336,42730.666666666664,42079.166666666664,43266.166666666664,44305.333333333336,46101.833333333336,48449.166666666664,52044.916666666664,54759.0,57393.0
4139,MI,Ingham County,Data_1_bed,37246.416666666664,32256.833333333332,33552.916666666664,33272.416666666664,36179.75,36515.0,38828.583333333336,39720.0,43977.0,46864.25,50333.333333333336
4140,OH,Miami County,Data_1_bed,63471.166666666664,57614.25,54363.666666666664,50505.333333333336,49555.833333333336,49981.0,49198.5,50547.833333333336,52789.083333333336,57221.333333333336,59382.583333333336
4142,AZ,Maricopa County,Data_1_bed,100796.5,76374.08333333333,79769.91666666667,97164.83333333333,104545.83333333333,114876.75,130529.16666666667,141800.58333333334,154628.66666666666,165437.66666666666,181541.75
4143,IL,Cook County,Data_1_bed,183129.33333333334,169569.08333333334,150522.5,153943.83333333334,178488.25,196504.16666666666,207207.66666666666,217483.58333333334,227044.16666666666,233316.0,231894.0
4144,AK,Matanuska Susitna Borough,Data_1_bed,142088.25,138270.58333333334,138293.5,138710.66666666666,143058.58333333334,160267.75,157440.08333333334,158030.83333333334,163080.08333333334,165475.41666666666,170676.33333333334
4145,TX,Tarrant County,Data_1_bed,112245.16666666667,103866.25,105400.91666666667,118477.25,118957.91666666667,121996.75,130311.08333333333,139934.25,153078.33333333334,166690.0,173412.58333333334
4146,WA,Thurston County,Data_1_bed,274673.9166666667,238910.75,227640.66666666666,230221.16666666666,241464.75,256429.0,283135.4166666667,299496.25,336784.75,363973.5833333333,401608.1666666667
4147,FL,Hillsborough County,Data_1_bed,89193.58333333333,77514.66666666667,78385.0,84012.16666666667,93742.5,104360.83333333333,115991.25,129920.83333333333,132107.33333333334,135514.58333333334,143343.08333333334
4148,ID,Kootenai County,Data_1_bed,250700.5,226812.16666666666,222419.0,236911.66666666666,249346.5,254159.83333333334,270938.5,293288.4166666667,322926.4166666667,362028.9166666667,414973.5
4149,TX,Tarrant County,Data_1_bed,47987.333333333336,43799.833333333336,45757.333333333336,51490.75,56017.583333333336,62911.083333333336,71065.0,73716.0,86699.33333333333,104513.83333333333,119367.66666666667
4150,FL,Hillsborough County,Data_1_bed,75210.5,62630.583333333336,57255.416666666664,56814.166666666664,57673.75,62454.916666666664,72996.58333333333,88146.91666666667,97934.75,107180.91666666667,121807.91666666667
4152,NY,Rockland County,Data_1_bed,350121.8333333333,343423.6666666667,352610.5833333333,354791.1666666667,370018.5,364519.5833333333,384279.6666666667,388301.0833333333,401696.9166666667,413803.0833333333,429539.6666666667
4153,PA,Monroe County,Data_1_bed,123188.25,107380.91666666667,93930.83333333333,93161.75,87547.83333333333,90526.0,86186.16666666667,80769.58333333333,86555.91666666667,89650.33333333333,97206.91666666667
4154,GA,Walton County,Data_1_bed,93221.16666666667,74370.16666666667,64494.75,64979.416666666664,68958.08333333333,72800.25,77525.33333333333,81681.16666666667,93854.58333333333,111197.0,116891.41666666667
4155,VA,Richmond City,Data_1_bed,151326.33333333334,149617.33333333334,144623.83333333334,131950.08333333334,123842.25,123708.5,127747.08333333333,140162.58333333334,149833.25,172451.5,195750.5
4156,MD,Prince Georges County,Data_1_bed,157791.91666666666,136352.33333333334,123297.75,128523.33333333333,131688.58333333334,132391.0,127035.0,132753.75,133545.16666666666,139133.0,148800.91666666666
4158,NC,Mecklenburg County,Data_1_bed,179407.75,157872.08333333334,157802.66666666666,174381.5,189038.08333333334,193415.66666666666,203239.33333333334,215020.91666666666,221778.41666666666,226962.08333333334,235471.58333333334
4159,WI,Marathon County,Data_1_bed,68978.58333333333,64399.5,64937.25,63813.75,62471.5,58287.666666666664,57980.0,66967.25,78008.25,86370.33333333333,89751.41666666667
4160,OH,Hamilton County,Data_1_bed,123871.75,107388.0,79064.33333333333,74670.91666666667,67660.41666666667,64490.166666666664,66518.08333333333,73899.5,77369.25,86884.08333333333,96093.75
4161,CA,San Mateo County,Data_1_bed,409301.8333333333,373476.75,388532.5833333333,449111.4166666667,500407.4166666667,555401.75,628497.25,713349.4166666666,856128.8333333334,834871.8333333334,818485.75
4162,CA,Sacramento County,Data_1_bed,195319.08333333334,197191.16666666666,190554.75,206488.08333333334,232564.75,240937.41666666666,246739.08333333334,270998.25,277495.0,287600.5833333333,315000.0
4163,TX,Harris County,Data_1_bed,82387.16666666667,85263.33333333333,86194.0,82097.66666666667,83070.0,81710.66666666667,80689.75,87060.0,99493.16666666667,112281.08333333333,114789.25
4164,FL,Brevard County,Data_1_bed,70216.41666666667,60009.0,54828.0,52066.75,55817.833333333336,59865.916666666664,66592.66666666667,76301.5,97202.5,112905.16666666667,123243.83333333333
4165,IL,Tazewell County,Data_1_bed,65634.33333333333,60774.833333333336,57464.833333333336,59402.833333333336,58556.0,55482.083333333336,56339.833333333336,54731.75,50691.416666666664,50471.25,52278.0
4166,MI,Kalamazoo County,Data_1_bed,66307.66666666667,56390.583333333336,49219.25,50165.25,50843.166666666664,52884.75,54695.583333333336,58716.25,72239.16666666667,80435.58333333333,81580.75
4167,GA,Hall County,Data_1_bed,60956.166666666664,57722.833333333336,53958.333333333336,56180.583333333336,68218.66666666667,81058.41666666667,87324.66666666667,96141.83333333333,108337.08333333333,122532.83333333333,132977.75
4169,CA,Los Angeles County,Data_1_bed,290873.8333333333,275067.4166666667,273148.5,327573.75,363756.6666666667,388006.25,428350.0833333333,474126.1666666667,512558.4166666667,531558.8333333334,563569.8333333334
4170,VA,Fairfax County,Data_1_bed,201889.75,208551.5,235684.75,262967.0833333333,271933.75,265125.0833333333,254550.58333333334,253696.08333333334,258496.0,263069.1666666667,273812.3333333333
4172,WA,Pierce County,Data_1_bed,119532.91666666667,100404.5,89779.41666666667,93426.33333333333,105107.58333333333,122983.66666666667,137341.66666666666,158283.08333333334,187792.91666666666,217975.16666666666,256019.41666666666
4173,PA,Dauphin County,Data_1_bed,115134.66666666667,113131.58333333333,106240.08333333333,104257.0,101830.75,108029.58333333333,109755.58333333333,111025.33333333333,114179.58333333333,117507.16666666667,127626.33333333333
4174,NY,Orange County,Data_1_bed,105907.5,98347.25,99629.08333333333,97300.83333333333,96929.0,98797.41666666667,93991.58333333333,98955.58333333333,107872.08333333333,113250.25,129278.66666666667
4175,NY,New York County,Data_1_bed,282857.25,295695.8333333333,290437.4166666667,313254.25,318656.4166666667,327502.25,346884.8333333333,398450.8333333333,406062.1666666667,409990.5833333333,408912.0833333333
4177,TX,Montgomery County,Data_1_bed,111941.08333333333,97543.16666666667,88622.33333333333,83142.58333333333,86822.5,97961.5,112774.41666666667,116134.25,117950.5,122723.5,128456.75
4178,TX,Denton County,Data_1_bed,63521.333333333336,62754.166666666664,68471.91666666667,75388.33333333333,79959.66666666667,97357.41666666667,114509.0,126553.83333333333,135505.0,157895.66666666666,178041.41666666666
4179,AZ,Pima County,Data_1_bed,109197.25,98600.41666666667,96351.33333333333,92073.08333333333,89491.83333333333,90103.33333333333,92763.0,95178.91666666667,108194.58333333333,116142.25,128695.58333333333
4180,FL,Orange County,Data_1_bed,93586.5,81724.83333333333,78994.83333333333,98965.83333333333,116360.83333333333,129748.16666666667,136493.0,143537.41666666666,157672.58333333334,169747.08333333334,178254.66666666666
4181,UT,Salt Lake County,Data_1_bed,299293.0,246930.08333333334,220450.75,224841.66666666666,226694.91666666666,229819.5,225569.75,239465.33333333334,251597.66666666666,260275.91666666666,273163.9166666667
4183,FL,Duval County,Data_1_bed,138461.58333333334,119271.25,104273.41666666667,118554.33333333333,134715.0,139367.83333333334,148623.25,163932.16666666666,185338.83333333334,192215.5,207008.08333333334
4184,NC,Granville County,Data_1_bed,63025.25,58500.0,56224.166666666664,56557.166666666664,56386.666666666664,57694.333333333336,59636.25,61919.75,68224.91666666667,72701.08333333333,75004.25
4185,PA,York County,Data_1_bed,115475.0,108514.0,101224.16666666667,101069.5,102637.83333333333,104639.25,106142.83333333333,115000.58333333333,125841.66666666667,128883.16666666667,133017.58333333334
4186,MO,Jefferson County,Data_1_bed,147582.5,141311.25,136663.33333333334,133837.5,124579.83333333333,130875.08333333333,139143.58333333334,141686.33333333334,144820.83333333334,149950.5,161686.25
4189,TX,Dallas County,Data_1_bed,123710.66666666667,115685.0,116073.5,123413.83333333333,130976.91666666667,141333.25,154205.75,173131.91666666666,190217.33333333334,199308.41666666666,201242.41666666666
4190,OH,Franklin County,Data_1_bed,158842.66666666666,154262.66666666666,137337.91666666666,141249.41666666666,151623.91666666666,162046.66666666666,169742.0,189321.91666666666,204081.83333333334,211757.58333333334,217446.83333333334
4191,MO,Jackson County,Data_1_bed,123184.83333333333,113534.08333333333,116415.41666666667,122184.5,127570.08333333333,127165.25,132186.91666666666,142736.41666666666,151187.75,156316.33333333334,165845.58333333334
4192,NJ,Somerset County,Data_1_bed,245935.25,231615.0,217339.25,212919.5,221576.0,212746.83333333334,218869.83333333334,221506.5,223692.75,227795.0,232873.58333333334
4193,UT,Uintah County,Data_1_bed,88298.0,83649.83333333333,84120.08333333333,92419.41666666667,100473.0,106645.66666666667,114555.16666666667,121113.08333333333,129797.16666666667,135360.33333333334,138943.0
4194,VA,Powhatan County,Data_1_bed,164041.66666666666,160513.0,159716.58333333334,157492.83333333334,154790.58333333334,154747.41666666666,155515.33333333334,158367.91666666666,165844.08333333334,177287.16666666666,177830.16666666666
4195,DE,New Castle County,Data_1_bed,124410.66666666667,104290.91666666667,92866.58333333333,90435.33333333333,84829.91666666667,84305.5,87795.75,94489.41666666667,97918.5,104885.33333333333,109032.5
4196,OH,Warren County,Data_1_bed,99193.91666666667,95653.16666666667,91835.16666666667,91192.66666666667,96354.58333333333,101135.33333333333,100737.33333333333,112522.83333333333,126907.75,134725.0,145860.75
4197,VA,Chesterfield County,Data_1_bed,251165.72727272726,252054.16666666666,252746.91666666666,251970.66666666666,266847.75,280318.0833333333,288916.4166666667,283492.6666666667,284749.25,284676.0,292054.0
4198,NE,Douglas County,Data_1_bed,175112.58333333334,161597.75,155079.33333333334,159737.91666666666,171170.5,177065.83333333334,182816.5,197561.91666666666,206865.33333333334,212060.0,225416.16666666666
4200,NC,Buncombe County,Data_1_bed,137009.75,130074.5,125734.25,130032.5,134066.41666666666,141256.33333333334,161425.91666666666,178506.75,192621.75,206060.16666666666,225367.83333333334
4202,FL,Alachua County,Data_1_bed,44725.916666666664,40590.833333333336,41117.75,45220.833333333336,50969.0,49549.583333333336,51157.75,56144.666666666664,59390.25,65279.333333333336,71731.0
4204,TX,Nueces County,Data_1_bed,106330.33333333333,99564.0,99244.16666666667,106744.08333333333,118998.33333333333,123264.66666666667,124484.66666666667,126675.58333333333,127357.33333333333,128886.25,137552.33333333334
4205,MD,Harford County,Data_1_bed,204338.08333333334,182144.91666666666,171302.83333333334,163132.0,163767.08333333334,149032.83333333334,151267.5,149405.0,149918.16666666666,151520.83333333334,155689.75
4207,FL,Manatee County,Data_1_bed,119032.25,118541.16666666667,116103.41666666667,116804.25,121876.66666666667,134024.66666666666,151287.25,187424.16666666666,203067.33333333334,224228.75,252501.58333333334
4208,PA,Centre County,Data_1_bed,155890.5,159262.08333333334,161316.08333333334,163853.66666666666,170063.91666666666,182605.33333333334,193025.66666666666,191301.83333333334,201426.83333333334,221817.66666666666,227525.66666666666
4209,NC,Buncombe County,Data_1_bed,141148.0,132894.5,126513.16666666667,120924.08333333333,123411.33333333333,129369.58333333333,138248.75,157719.25,164665.83333333334,169051.0,185829.41666666666
4210,GA,Lee County,Data_1_bed,101767.5,96422.41666666667,92370.08333333333,93935.66666666667,98623.58333333333,104107.66666666667,110303.33333333333,118381.83333333333,124736.91666666667,130884.83333333333,132843.58333333334
4212,SC,Lexington County,Data_1_bed,212468.25,187432.25,180180.41666666666,179727.41666666666,187946.16666666666,189747.91666666666,185062.91666666666,197661.33333333334,217108.0,225983.16666666666,260943.5
4213,TX,Harris County,Data_1_bed,61800.416666666664,62847.583333333336,64815.75,68331.41666666667,78215.41666666667,78926.25,85993.25,94777.58333333333,99535.91666666667,125113.41666666667,142195.5
4214,CA,San Bernardino County,Data_1_bed,73363.41666666667,52228.666666666664,50296.25,56372.083333333336,64482.5,64698.5,67299.16666666667,81492.41666666667,105966.25,120019.5,133290.25
4215,TN,Shelby County,Data_1_bed,66955.08333333333,57284.416666666664,54311.75,59194.416666666664,59809.333333333336,59516.666666666664,61491.166666666664,65725.08333333333,68055.5,78103.16666666667,86512.5
4217,WA,King County,Data_1_bed,245770.08333333334,214738.66666666666,182722.66666666666,206712.33333333334,215299.83333333334,232449.83333333334,275201.75,318167.0833333333,367785.0833333333,354204.25,362923.5
4218,TX,Travis County,Data_1_bed,233635.33333333334,225676.5,227467.58333333334,229929.58333333334,246199.75,267653.1666666667,271791.0,285564.0833333333,295724.9166666667,309612.4166666667,334843.6666666667
4219,CA,Orange County,Data_1_bed,460512.1666666667,443188.0,433375.75,497287.8333333333,535425.0833333334,582300.8333333334,602598.9166666666,582337.0833333334,649594.5,654779.6666666666,616427.5833333334
4220,MA,Hampshire County,Data_1_bed,159836.41666666666,156094.66666666666,149665.41666666666,158710.16666666666,159293.58333333334,147639.33333333334,145546.66666666666,149043.5,151906.75,158377.5,168422.66666666666
4223,AR,Independence County,Data_1_bed,36420.166666666664,34591.666666666664,34989.833333333336,35604.25,35438.083333333336,36527.916666666664,35951.416666666664,36132.333333333336,37947.333333333336,40316.75,41615.666666666664
4224,AZ,Pima County,Data_1_bed,149088.91666666666,137956.41666666666,121581.25,123856.58333333333,128888.5,143999.5,148355.0,150653.33333333334,166632.5,165498.25,188754.75
4225,TX,Harris County,Data_1_bed,54368.0,48811.833333333336,44856.333333333336,51951.833333333336,57544.166666666664,61994.5,67786.16666666667,75173.75,82117.75,89064.66666666667,97177.41666666667
4226,FL,Broward County,Data_1_bed,161880.25,150328.25,155918.33333333334,179763.66666666666,203160.41666666666,215063.91666666666,220253.33333333334,224271.41666666666,226818.75,230475.91666666666,234639.75
4227,NC,Sampson County,Data_1_bed,47360.833333333336,46051.416666666664,44960.166666666664,45251.25,47555.0,48631.25,48559.833333333336,51462.916666666664,56185.0,58366.166666666664,61000.416666666664
4229,TX,Harris County,Data_1_bed,46774.5,44861.5,43800.833333333336,37291.416666666664,34703.25,37005.25,42923.416666666664,47424.166666666664,54466.583333333336,53982.416666666664,54357.75
4230,GA,Troup County,Data_1_bed,16802.666666666668,16745.25,16207.083333333334,18163.416666666668,19606.75,19621.5,19452.75,19413.333333333332,19526.333333333332,20680.25,20577.75
4231,NY,Westchester County,Data_1_bed,566063.4166666666,515299.3333333333,482763.25,446484.1666666667,449674.6666666667,459450.4166666667,470864.4166666667,467762.6666666667,498436.4166666667,506404.9166666667,506366.5
4232,FL,Clay County,Data_1_bed,84298.5,71355.08333333333,71963.83333333333,71715.33333333333,77103.33333333333,78202.08333333333,81193.08333333333,86705.58333333333,107749.66666666667,126735.5,134858.58333333334
4233,IL,Will County,Data_1_bed,135284.83333333334,119495.08333333333,104666.75,104787.0,117887.25,125351.58333333333,129995.91666666667,136738.16666666666,147455.33333333334,153075.25,157876.5
4234,CA,Los Angeles County,Data_1_bed,255734.83333333334,252729.16666666666,263290.25,322313.3333333333,357560.5833333333,372145.25,382687.75,425881.4166666667,478094.5,487981.75,541446.25
4235,FL,Pinellas County,Data_1_bed,70333.75,54987.75,51775.166666666664,58875.0,66526.75,64511.833333333336,67730.5,76278.16666666667,87163.91666666667,91685.08333333333,104758.5
4236,OH,Richland County,Data_1_bed,52144.5,46578.25,45832.166666666664,48829.583333333336,45334.0,47195.166666666664,48418.75,48728.166666666664,50880.583333333336,55339.666666666664,62974.333333333336
4237,VA,Portsmouth City,Data_1_bed,185408.08333333334,178321.16666666666,160789.5,155488.83333333334,155479.33333333334,175820.33333333334,177021.41666666666,189734.66666666666,187925.58333333334,189730.16666666666,204574.25
4238,IL,DuPage County,Data_1_bed,87851.58333333333,78016.58333333333,63224.083333333336,60254.416666666664,67562.5,75745.41666666667,80500.5,87484.66666666667,93053.58333333333,97546.58333333333,104952.41666666667
4239,SC,Florence County,Data_1_bed,100966.41666666667,94645.33333333333,95845.66666666667,95964.83333333333,98581.66666666667,101700.75,104950.5,107898.75,107712.66666666667,104542.33333333333,107052.33333333333
4240,NJ,Monmouth County,Data_1_bed,189556.5,168802.83333333334,153785.58333333334,165044.83333333334,173405.33333333334,176062.5,175500.75,184787.0,186194.66666666666,191299.91666666666,195927.58333333334
4241,TX,Harris County,Data_1_bed,79374.33333333333,80334.16666666667,80645.91666666667,91165.58333333333,94302.66666666667,94986.0,89580.5,93027.75,99451.0,107754.08333333333,109283.41666666667
4242,WY,Natrona County,Data_1_bed,113914.91666666667,116059.66666666667,126538.91666666667,137403.91666666666,145227.0,155447.16666666666,152988.75,140707.66666666666,142265.91666666666,154046.91666666666,163147.33333333334
4243,NC,Buncombe County,Data_1_bed,146190.41666666666,136437.41666666666,131451.75,134131.41666666666,133526.25,135806.08333333334,145147.83333333334,162098.91666666666,176082.83333333334,184088.91666666666,202986.08333333334
4244,OK,Oklahoma County,Data_1_bed,37726.75,40552.5,39752.083333333336,42682.333333333336,43922.166666666664,43369.583333333336,49370.25,51644.916666666664,51963.083333333336,50892.416666666664,52687.166666666664
4245,NY,Westchester County,Data_1_bed,321611.25,304129.75,281894.3333333333,291234.0833333333,304711.75,319481.0833333333,322609.0833333333,334760.5,349720.4166666667,348128.6666666667,353166.25
4246,NJ,Ocean County,Data_1_bed,119331.5,102800.91666666667,94723.25,97859.08333333333,102413.5,101137.91666666667,105329.33333333333,102279.08333333333,107289.33333333333,109269.41666666667,114414.41666666667
4248,NY,Nassau County,Data_1_bed,449882.9166666667,418941.0833333333,403996.5833333333,402859.5833333333,412008.4166666667,421560.6666666667,441757.25,468846.0833333333,502853.3333333333,514422.0833333333,519187.3333333333
4250,IL,Cook County,Data_1_bed,132942.83333333334,115177.08333333333,91731.75,80522.41666666667,71830.0,70851.58333333333,72496.5,77140.83333333333,80969.25,85175.66666666667,91671.75
4251,CA,Los Angeles County,Data_1_bed,160136.41666666666,161189.25,165636.58333333334,184443.25,197767.25,192726.91666666666,203630.83333333334,218558.83333333334,221407.5,223787.58333333334,252141.91666666666
4252,MS,Lauderdale County,Data_1_bed,18104.0,17312.166666666668,17408.416666666668,17887.75,19326.166666666668,19798.5,20468.833333333332,21544.75,22347.083333333332,23408.25,24797.083333333332
4253,NC,Cherokee County,Data_1_bed,79762.08333333333,77187.41666666667,74045.33333333333,76762.41666666667,77912.83333333333,84937.66666666667,88614.91666666667,91401.0,96828.58333333333,103841.75,109566.66666666667
4255,MA,Essex County,Data_1_bed,98628.66666666667,87936.66666666667,87005.33333333333,94716.41666666667,98914.08333333333,103765.08333333333,110541.25,124286.66666666667,137201.91666666666,141215.58333333334,147634.75
