,State,CountyName,Housing Type,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
10577,MI,Oakland County,Data_5_bed,311067.3333333333,302985.75,315973.0833333333,352485.25,372716.6666666667,386882.6666666667,401855.0833333333,419751.0833333333,436104.6666666667,446865.5833333333,445808.8333333333
10578,MO,Lawrence County,Data_5_bed,169142.58333333334,175627.08333333334,178453.0,171761.25,172936.33333333334,185304.16666666666,193996.25,206002.5,220805.66666666666,234038.91666666666,237684.25
10579,CA,Orange County,Data_5_bed,1449568.5,1355706.0,1386145.3333333333,1570097.1666666667,1675973.5833333333,1711768.8333333333,1809677.8333333333,1943765.5833333333,2060477.6666666667,2094790.8333333333,2067700.4166666667
10580,AZ,Mohave County,Data_5_bed,437971.9166666667,422401.0,442596.3333333333,469168.3333333333,525392.75,513999.9166666667,527880.5833333334,556861.8333333334,585782.9166666666,653145.5833333334,689641.5
10581,MI,Saginaw County,Data_5_bed,292737.1666666667,280361.75,274020.4166666667,287523.8333333333,294201.0833333333,288404.0,290223.6666666667,327300.9166666667,343079.75,359828.6666666667,384671.0833333333
10582,MT,Lewis and Clark County,Data_5_bed,229597.0,225000.91666666666,226770.33333333334,233927.5,241934.0,257518.25,277816.5,291983.1666666667,309260.75,318838.75,333914.4166666667
10583,MI,Saint Clair County,Data_5_bed,194871.08333333334,192591.58333333334,195624.08333333334,209493.66666666666,231087.0,249038.83333333334,251074.08333333334,260002.91666666666,291157.25,303174.4166666667,301466.5833333333
10584,FL,Putnam County,Data_5_bed,140758.66666666666,128037.08333333333,127895.91666666667,141972.16666666666,155979.41666666666,161984.08333333334,169229.41666666666,181491.58333333334,192522.91666666666,213062.75,250686.16666666666
10586,FL,Levy County,Data_5_bed,131191.25,126578.33333333333,128442.66666666667,144604.58333333334,152879.16666666666,159378.25,160558.91666666666,160663.75,169599.0,173910.58333333334,175751.58333333334
10587,IL,Macoupin County,Data_5_bed,147555.83333333334,144659.25,147039.5,145742.16666666666,152752.25,155918.5,158418.41666666666,161118.25,167919.5,169669.33333333334,164083.41666666666
10589,VA,Fairfax County,Data_5_bed,575174.8333333334,581267.9166666666,578241.8333333334,602140.0833333334,628144.1666666666,626358.9166666666,623171.0,617536.8333333334,633134.9166666666,645005.5833333334,674033.75
10590,CA,Fresno County,Data_5_bed,285715.1666666667,267136.9166666667,280321.1666666667,318698.25,357086.0833333333,358119.3333333333,375431.8333333333,399415.5,428771.4166666667,432411.8333333333,443017.75
10591,NJ,Warren County,Data_5_bed,301670.75,274233.0,243066.08333333334,244387.41666666666,250834.08333333334,238526.25,236927.66666666666,238442.58333333334,241151.16666666666,252317.91666666666,267765.5833333333
10592,MN,Stearns County,Data_5_bed,193933.33333333334,178272.41666666666,187316.5,200504.0,211951.58333333334,210970.0,228140.5,241618.83333333334,254355.83333333334,273091.8333333333,287743.0
10593,PA,Snyder County,Data_5_bed,154017.16666666666,151969.66666666666,154552.41666666666,155326.83333333334,157410.16666666666,166831.41666666666,171519.16666666666,183853.08333333334,197634.41666666666,211031.33333333334,216424.25
10594,AR,Pope County,Data_5_bed,159251.5,153275.75,157589.08333333334,166158.91666666666,176565.25,191513.16666666666,200608.75,209358.08333333334,218293.41666666666,229457.75,230054.0
10595,MO,Andrew County,Data_5_bed,182552.75,178998.58333333334,176445.83333333334,180914.25,185495.58333333334,197314.33333333334,205734.91666666666,213626.75,224871.25,232416.25,242515.08333333334
10596,NY,Onondaga County,Data_5_bed,172824.16666666666,169780.0,167421.25,172241.16666666666,174051.58333333334,176585.08333333334,176344.58333333334,181402.75,193363.91666666666,195546.0,208790.0
10597,CT,Litchfield County,Data_5_bed,248999.08333333334,246974.91666666666,216232.91666666666,223284.91666666666,225299.33333333334,222654.08333333334,221825.83333333334,223012.58333333334,227020.83333333334,226981.25,247745.66666666666
10598,IN,Marion County,Data_5_bed,431723.3333333333,399345.1666666667,395060.4166666667,406457.25,446315.1666666667,439699.6666666667,447102.75,460954.0833333333,488182.0833333333,509196.9166666667,514791.0833333333
10600,OH,Mahoning County,Data_5_bed,57730.75,57265.083333333336,56970.083333333336,56248.416666666664,58106.0,58487.583333333336,60141.083333333336,64264.0,63478.833333333336,65585.33333333333,69031.5
10601,TX,Brewster County,Data_5_bed,223059.91666666666,215999.41666666666,226438.5,236258.41666666666,248364.41666666666,261034.66666666666,282824.4166666667,312608.5,328260.3333333333,353763.3333333333,370203.8333333333
10602,IL,McHenry County,Data_5_bed,268456.3333333333,249412.41666666666,231309.41666666666,236906.58333333334,259372.66666666666,265539.5,270831.75,282628.25,289235.75,287201.4166666667,295766.1666666667
10603,IN,Martin County,Data_5_bed,137193.75,148863.66666666666,150677.66666666666,155219.66666666666,156309.91666666666,167596.75,175327.33333333334,186640.5,197801.66666666666,213008.58333333334,221282.66666666666
10604,NY,Wayne County,Data_5_bed,152151.5,147089.0,144758.16666666666,150911.91666666666,149614.16666666666,150929.5,150404.58333333334,158408.66666666666,166077.08333333334,175056.66666666666,181156.0
10605,SC,Clarendon County,Data_5_bed,321754.0833333333,317153.5833333333,319348.6666666667,320885.0833333333,320898.0,333135.75,327507.8333333333,327116.3333333333,313707.9166666667,321286.6666666667,322600.0833333333
10606,NC,Montgomery County,Data_5_bed,179819.33333333334,180495.66666666666,181407.0,182246.0,186541.0,196172.25,212531.33333333334,219539.33333333334,236438.5,249821.41666666666,256446.75
10607,NJ,Passaic County,Data_5_bed,296461.0833333333,275871.1666666667,245211.41666666666,231509.25,229823.16666666666,243573.33333333334,251074.08333333334,264579.5,310083.4166666667,341584.25,369695.9166666667
10608,MA,Barnstable County,Data_5_bed,1885062.5,1795156.5833333333,1732370.3333333333,1830077.4166666667,1861857.0833333333,1940384.0833333333,1948866.5,2030892.0833333333,2077675.5833333333,2128619.1666666665,2201231.5
10610,AR,Scott County,Data_5_bed,120653.25,122569.33333333333,124898.5,124473.33333333333,127654.91666666667,135335.91666666666,143044.33333333334,149059.33333333334,153999.0,167637.91666666666,168869.25
10611,WA,Pierce County,Data_5_bed,411669.25,371263.8333333333,340461.3333333333,370502.6666666667,393632.8333333333,423815.4166666667,461738.1666666667,515987.75,569792.0,600388.0,659630.3333333334
10612,NJ,Camden County,Data_5_bed,184962.08333333334,173804.08333333334,160210.41666666666,150119.16666666666,149869.66666666666,156008.75,155215.66666666666,157754.58333333334,166801.16666666666,169867.58333333334,183105.0
10613,MO,Saint Louis County,Data_5_bed,372362.5,356376.5833333333,345636.25,360549.6666666667,365730.5,368633.75,376961.25,388670.9166666667,392665.5,398411.25,407442.4166666667
10614,VA,Rockingham County,Data_5_bed,301746.75,302643.6666666667,303048.0833333333,300932.0833333333,306666.6666666667,312465.9166666667,318134.6666666667,327396.8333333333,339943.6666666667,357356.6666666667,372343.5833333333
10615,NJ,Bergen County,Data_5_bed,752964.25,711191.4166666666,664127.0833333334,673885.1666666666,711498.1666666666,710821.25,723984.3333333334,737504.0,726312.6666666666,720715.25,729521.6666666666
10616,NJ,Gloucester County,Data_5_bed,153915.41666666666,145694.66666666666,140426.75,144256.5,144632.75,137943.0,134563.66666666666,136318.5,137892.41666666666,136044.75,140845.91666666666
10617,TN,Stewart County,Data_5_bed,161654.5,155747.16666666666,151158.58333333334,154409.75,158610.75,165475.58333333334,184131.16666666666,202120.5,211014.83333333334,217029.41666666666,226621.58333333334
10619,TX,Denton County,Data_5_bed,177559.91666666666,182162.58333333334,188869.33333333334,206440.16666666666,235299.83333333334,262986.6666666667,286806.0833333333,312490.25,342867.9166666667,366241.5833333333,389156.8333333333
10620,PA,Bucks County,Data_5_bed,550408.8333333334,534155.25,531956.0,550833.0,567786.0833333334,569063.5833333334,562460.75,573548.6666666666,592219.1666666666,609396.0,635909.3333333334
10621,TN,Sevier County,Data_5_bed,426863.0833333333,408121.0833333333,380954.1666666667,395238.3333333333,422596.8333333333,433532.3333333333,453666.9166666667,465743.5833333333,507798.4166666667,559961.0833333334,627104.8333333334
10622,NY,Madison County,Data_5_bed,358886.5833333333,350468.9166666667,348259.25,358488.0833333333,337916.9166666667,332890.3333333333,328545.25,342981.6666666667,360667.3333333333,370436.4166666667,379242.8333333333
10623,PA,Adams County,Data_5_bed,315605.1666666667,308410.25,303212.6666666667,306043.5833333333,309955.1666666667,314549.3333333333,308929.0,325858.5833333333,340189.4166666667,351948.0,362009.8333333333
10624,CO,Lake County,Data_5_bed,233118.66666666666,224606.83333333334,228025.25,240308.16666666666,257538.83333333334,274274.1666666667,293040.0833333333,314353.8333333333,332604.1666666667,353720.25,364972.3333333333
10625,LA,Ouachita Parish,Data_5_bed,348884.1666666667,330452.25,342024.6666666667,333409.5833333333,318445.5,337027.8333333333,353391.5833333333,363461.5833333333,355423.0,369467.25,373410.8333333333
10626,TX,Comanche County,Data_5_bed,139736.16666666666,140002.0,145724.5,146801.25,151777.16666666666,157387.91666666666,165848.08333333334,174894.25,186242.0,193823.08333333334,198256.83333333334
10627,MI,Tuscola County,Data_5_bed,100414.75,99901.66666666667,99933.75,104420.0,116638.33333333333,123677.33333333333,132814.66666666666,143035.83333333334,151970.25,159898.16666666666,167647.58333333334
10628,NC,Nash County,Data_5_bed,167534.83333333334,163759.16666666666,168188.83333333334,168093.08333333334,170047.0,168765.83333333334,177500.5,182456.08333333334,192146.58333333334,208123.0,207590.66666666666
10629,MO,Morgan County,Data_5_bed,397727.8333333333,386375.1666666667,381639.0,380320.5,404755.0833333333,417208.0,443988.3333333333,433948.1666666667,440714.75,434591.0833333333,427679.6666666667
10630,VT,Orleans County,Data_5_bed,164315.08333333334,165432.83333333334,166261.08333333334,165099.66666666666,161929.5,163106.58333333334,166232.16666666666,169411.16666666666,182803.91666666666,188938.41666666666,192224.08333333334
10631,OK,McIntosh County,Data_5_bed,165436.08333333334,161266.08333333334,174136.08333333334,184661.75,178603.25,198825.33333333334,199714.16666666666,202177.58333333334,210783.0,227613.58333333334,248948.0
10632,FL,Duval County,Data_5_bed,466646.6666666667,423319.5833333333,429466.75,481464.3333333333,525264.3333333334,557148.8333333334,596433.25,639252.0833333334,680516.3333333334,688189.75,723466.0833333334
10633,AL,Morgan County,Data_5_bed,217310.41666666666,227740.0,236120.83333333334,249745.0,255389.66666666666,272263.6666666667,275305.5,276959.0833333333,294704.3333333333,291518.75,323124.9166666667
10634,KY,Johnson County,Data_5_bed,147832.66666666666,150396.0,151003.41666666666,151018.66666666666,152260.83333333334,158044.83333333334,164214.75,169391.75,174316.0,181959.58333333334,180465.58333333334
10635,WI,Washington County,Data_5_bed,262712.8333333333,236995.91666666666,224230.5,232440.08333333334,244323.16666666666,247771.83333333334,264434.0,274560.6666666667,273181.6666666667,279134.25,309778.4166666667
10636,TX,Tarrant County,Data_5_bed,268129.25,261098.83333333334,265630.3333333333,278317.8333333333,290105.1666666667,310671.3333333333,338786.1666666667,358644.8333333333,370594.25,374082.6666666667,391249.25
10637,MN,Lake County,Data_5_bed,170469.0,169282.25,171856.91666666666,168566.83333333334,181288.58333333334,194542.0,207361.83333333334,221825.0,238219.0,250716.16666666666,260614.0
10638,FL,Marion County,Data_5_bed,181960.33333333334,169514.33333333334,170215.0,180304.83333333334,184302.75,196237.33333333334,211521.41666666666,219921.08333333334,239620.75,251584.58333333334,273775.5
10639,ID,Franklin County,Data_5_bed,187420.16666666666,169522.83333333334,171186.16666666666,183798.5,200392.5,208031.83333333334,225383.66666666666,248594.75,284170.3333333333,309437.25,311962.4166666667
10640,NY,Erie County,Data_5_bed,131922.83333333334,139917.08333333334,141544.5,141421.83333333334,143000.66666666666,143999.83333333334,150003.25,160508.91666666666,174140.33333333334,186527.33333333334,197646.0
10641,CA,Santa Barbara County,Data_5_bed,899766.75,889024.8333333334,909907.0,1049044.0833333333,1106609.0,1113590.25,1190623.3333333333,1223594.25,1317537.5833333333,1326915.9166666667,1399509.8333333333
10642,NJ,Morris County,Data_5_bed,1060779.5833333333,1013150.4166666666,996939.4166666666,1036549.75,1055131.5833333333,1048043.5833333334,1005878.5,980100.75,980961.9166666666,944544.4166666666,943942.0833333334
10643,NY,Rensselaer County,Data_5_bed,275933.0833333333,266732.0833333333,265296.25,265279.5,262220.9166666667,268276.5833333333,265834.4166666667,265251.1666666667,279967.1666666667,284225.3333333333,295593.0833333333
10644,OK,Delaware County,Data_5_bed,134595.25,140254.16666666666,136284.08333333334,141227.75,144694.0,158050.66666666666,163003.08333333334,170666.58333333334,196665.66666666666,208310.58333333334,225302.83333333334
10645,OK,Marshall County,Data_5_bed,131954.66666666666,138725.0,148136.83333333334,158787.08333333334,155797.75,158694.16666666666,169722.25,172135.5,184814.66666666666,190048.33333333334,199546.58333333334
10646,OH,Portage County,Data_5_bed,174090.75,166452.33333333334,157465.0,158534.0,170398.16666666666,178614.91666666666,176183.91666666666,186733.08333333334,195039.83333333334,203158.58333333334,208485.08333333334
10647,ID,Bonner County,Data_5_bed,418405.0,386313.75,384677.5,406286.0,424472.9166666667,445309.3333333333,467872.25,505005.5,549395.0,586838.3333333334,625875.5833333334
10648,IA,Jones County,Data_5_bed,208405.08333333334,213127.66666666666,215875.5,227314.91666666666,238342.41666666666,247020.16666666666,258101.58333333334,267810.4166666667,274989.5,283218.0833333333,288001.25
10649,TN,Hickman County,Data_5_bed,156110.75,158575.91666666666,157295.66666666666,158894.0,160873.41666666666,161896.58333333334,175671.33333333334,180223.75,190422.66666666666,197012.0,205287.75
10650,MI,Ottawa County,Data_5_bed,296281.25,301012.6666666667,327009.6666666667,317373.9166666667,337943.5833333333,364650.9166666667,380007.5,410063.4166666667,438415.4166666667,468307.25,467312.3333333333
10651,MN,Chisago County,Data_5_bed,238663.66666666666,208252.66666666666,205233.25,226685.08333333334,248080.08333333334,258296.83333333334,276438.1666666667,296870.5833333333,317005.4166666667,333709.5833333333,353360.1666666667
10652,MA,Norfolk County,Data_5_bed,487792.9166666667,485472.0833333333,484103.8333333333,513353.6666666667,537839.4166666666,548630.25,570363.75,587223.1666666666,607717.3333333334,618028.3333333334,639354.5833333334
10653,NC,Cumberland County,Data_5_bed,458581.5833333333,458829.75,433609.25,412597.6666666667,422203.8333333333,409148.5833333333,404218.0,420267.0,418529.5833333333,440617.5833333333,454996.5833333333
10654,VA,Albemarle County,Data_5_bed,354645.75,343951.8333333333,345221.5833333333,349650.8333333333,355311.0833333333,360633.0,359887.9166666667,377093.0,391064.0833333333,398608.0,406644.5833333333
10655,FL,Hillsborough County,Data_5_bed,480407.5833333333,463417.6666666667,447906.25,483774.9166666667,508718.75,524646.5833333334,546814.3333333334,572654.3333333334,605525.25,620547.5,636336.9166666666
10656,MA,Barnstable County,Data_5_bed,1189397.4166666667,1157140.4166666667,1088220.9166666667,1146931.0833333333,1171370.8333333333,1223589.3333333333,1238218.75,1299506.5,1339100.6666666667,1345062.8333333333,1369606.5833333333
10657,NH,Carroll County,Data_5_bed,815529.1666666666,812148.5,810930.5,827312.6666666666,852100.9166666666,901721.5833333334,913683.5,929873.0833333334,975061.9166666666,1027893.4166666666,1078576.4166666667
10658,ID,Payette County,Data_5_bed,218293.5,203912.5,205398.5,216773.25,229816.83333333334,245508.58333333334,266516.5,287084.5833333333,319153.3333333333,350122.0,375868.5
10659,KY,Lewis County,Data_5_bed,75317.5,73256.83333333333,74569.91666666667,73750.0,72562.41666666667,75536.75,78695.66666666667,87501.16666666667,94820.16666666667,98045.58333333333,101332.25
10660,MI,Oakland County,Data_5_bed,212003.16666666666,210380.0,236410.33333333334,268639.0833333333,287521.1666666667,303310.6666666667,316801.1666666667,339448.0,362597.0,381978.5,400163.75
10661,MS,DeSoto County,Data_5_bed,290942.75,281829.5833333333,281614.5833333333,286956.5833333333,288503.5,294886.75,293631.8333333333,298756.25,305987.8333333333,321259.9166666667,335474.8333333333
10662,CA,Colusa County,Data_5_bed,231924.16666666666,223981.41666666666,222677.0,258941.41666666666,291376.75,311715.25,319186.5833333333,338580.3333333333,359902.1666666667,374411.9166666667,382104.0
10663,NJ,Burlington County,Data_5_bed,199230.75,184699.0,181240.25,183325.58333333334,181219.41666666666,170924.41666666666,174707.5,175870.91666666666,183390.33333333334,198840.91666666666,212487.91666666666
10664,NC,Warren County,Data_5_bed,131742.75,128793.08333333333,123259.16666666667,116129.33333333333,113616.33333333333,117474.83333333333,118040.83333333333,113915.41666666667,116155.25,120582.58333333333,127708.0
10665,NY,Nassau County,Data_5_bed,1275373.4166666667,1228554.25,1171373.3333333333,1190385.8333333333,1229712.9166666667,1255873.6666666667,1301723.5,1336513.6666666667,1362046.8333333333,1365017.5833333333,1377867.75
10666,MA,Barnstable County,Data_5_bed,623514.8333333334,602303.9166666666,593122.1666666666,618192.4166666666,635303.0833333334,646877.1666666666,657969.3333333334,677435.25,695373.0,699460.9166666666,732085.0833333334
10667,CT,Litchfield County,Data_5_bed,276105.8333333333,268272.1666666667,236232.66666666666,245200.83333333334,245185.91666666666,249002.16666666666,255621.58333333334,253595.83333333334,259130.5,261158.16666666666,274725.9166666667
10668,TN,Jefferson County,Data_5_bed,199107.33333333334,199688.33333333334,208460.83333333334,215229.33333333334,218462.75,219743.5,223383.91666666666,235015.25,242461.33333333334,254888.0,275099.6666666667
10669,KY,Powell County,Data_5_bed,120169.66666666667,116047.25,121190.33333333333,127555.58333333333,129498.75,135914.5,140020.58333333334,150587.16666666666,160054.5,165032.66666666666,162143.08333333334
10670,NC,Transylvania County,Data_5_bed,269963.6666666667,263369.6666666667,263371.8333333333,260738.41666666666,261961.33333333334,279523.75,292226.75,316527.8333333333,340628.75,358000.25,370325.3333333333
10671,NY,Suffolk County,Data_5_bed,376561.0833333333,359861.9166666667,347183.8333333333,346018.5833333333,353728.9166666667,357406.75,364196.9166666667,380627.9166666667,405815.75,437843.9166666667,455963.25
10672,WV,Jefferson County,Data_5_bed,307246.0833333333,297949.9166666667,286584.0,292489.75,308084.25,305617.0833333333,307312.75,304216.8333333333,311056.0833333333,323881.25,344234.6666666667
10673,MO,Cedar County,Data_5_bed,152066.5,157319.08333333334,170132.5,173134.08333333334,159530.91666666666,156638.41666666666,156769.33333333334,163643.66666666666,178350.33333333334,189402.83333333334,185630.66666666666
10674,CA,San Diego County,Data_5_bed,476457.5833333333,448186.1666666667,450744.0833333333,504054.5833333333,551580.0833333334,563441.6666666666,603846.9166666666,638331.0833333334,670411.9166666666,683462.1666666666,721476.0833333334
10676,TX,Bexar County,Data_5_bed,139635.83333333334,147028.83333333334,151782.16666666666,155472.41666666666,170572.0,186037.33333333334,200568.5,207517.66666666666,219734.25,227129.08333333334,239025.91666666666
10677,TX,McCulloch County,Data_5_bed,110204.75,111097.66666666667,111046.16666666667,131108.33333333334,142534.75,154034.0,168043.33333333334,183021.0,178894.33333333334,177852.83333333334,175225.75
10678,PA,Monroe County,Data_5_bed,247535.16666666666,234159.66666666666,219847.25,213379.25,220262.75,218048.41666666666,215327.41666666666,217235.83333333334,236529.33333333334,248138.08333333334,268592.9166666667
10680,PA,Allegheny County,Data_5_bed,303479.4166666667,309384.25,313915.1666666667,326710.5,350334.8333333333,354910.9166666667,361256.4166666667,377391.5833333333,392216.4166666667,397340.8333333333,421545.75
10681,IL,Piatt County,Data_5_bed,204683.91666666666,217275.91666666666,245408.5,257288.41666666666,265345.4166666667,276524.6666666667,291338.5,299862.4166666667,308573.8333333333,316108.3333333333,319591.0
10682,NC,Yadkin County,Data_5_bed,194456.91666666666,190126.91666666666,185897.83333333334,187025.0,194375.0,203881.58333333334,217508.25,233722.41666666666,248449.0,268126.5833333333,278410.0
10683,OH,Fairfield County,Data_5_bed,295563.5833333333,285449.0833333333,276867.0,276282.5,284733.5833333333,294012.0,304390.9166666667,324506.75,350523.5,376322.75,389572.1666666667
10685,VT,Franklin County,Data_5_bed,209660.33333333334,211939.16666666666,211025.58333333334,208162.5,205066.75,201556.83333333334,202636.41666666666,205909.16666666666,216181.58333333334,228126.08333333334,238019.91666666666
10686,TX,Caldwell County,Data_5_bed,166669.41666666666,167515.08333333334,170216.25,179088.25,192526.33333333334,208963.83333333334,224313.41666666666,244891.83333333334,252160.25,264146.3333333333,274619.6666666667
10687,MA,Plymouth County,Data_5_bed,754400.6666666666,731165.5,715783.25,747510.8333333334,774642.4166666666,767812.6666666666,795905.25,814697.5833333334,846769.75,841845.8333333334,889256.3333333334
10688,TX,Lubbock County,Data_5_bed,307794.4166666667,311182.4166666667,320971.5833333333,341505.25,346039.75,367344.5,383294.4166666667,409383.25,411280.8333333333,434288.1666666667,481687.4166666667
10689,NY,Westchester County,Data_5_bed,670765.6666666666,608865.5833333334,601260.9166666666,616341.1666666666,651785.4166666666,674828.9166666666,696618.4166666666,707852.9166666666,733550.25,726868.8333333334,751593.4166666666
10690,GA,Bryan County,Data_5_bed,225889.58333333334,219293.58333333334,210777.5,219012.16666666666,229083.41666666666,239801.66666666666,252828.83333333334,243319.25,238245.33333333334,245440.5,240525.08333333334
10691,FL,Walton County,Data_5_bed,201490.25,198793.58333333334,184721.25,183463.66666666666,200834.75,211648.41666666666,215751.08333333334,233642.91666666666,233753.5,238024.08333333334,257969.08333333334
10693,NC,Washington County,Data_5_bed,88387.33333333333,83803.0,84425.83333333333,92486.83333333333,100259.0,103866.08333333333,108385.58333333333,112164.83333333333,121069.75,124053.66666666667,125858.83333333333
10694,NC,Nash County,Data_5_bed,167934.33333333334,162201.41666666666,159261.16666666666,157595.91666666666,158861.16666666666,162542.66666666666,170232.41666666666,180572.41666666666,185114.5,185180.83333333334,194091.25
10696,TX,Travis County,Data_5_bed,125305.66666666667,116819.25,125111.33333333333,133108.33333333334,154393.33333333334,175234.66666666666,194989.41666666666,212957.5,223573.25,231729.33333333334,240023.41666666666
10697,IL,Shelby County,Data_5_bed,121212.16666666667,117022.58333333333,111162.25,113761.16666666667,119005.58333333333,125202.33333333333,130292.66666666667,141870.75,152625.75,161915.0,161795.66666666666
10698,IL,Moultrie County,Data_5_bed,173491.75,175134.91666666666,176991.5,179124.91666666666,181519.66666666666,188866.33333333334,195591.91666666666,203470.91666666666,209104.5,216200.08333333334,220621.41666666666
10700,OR,Coos County,Data_5_bed,181566.08333333334,169482.0,169638.83333333334,179851.66666666666,192006.75,203831.0,220129.66666666666,235035.25,248608.25,289733.0,308858.9166666667
10701,MN,Sherburne County,Data_5_bed,218939.75,217887.66666666666,209134.08333333334,236389.41666666666,259111.58333333334,266184.5833333333,283890.9166666667,298886.4166666667,317435.6666666667,332391.8333333333,351818.3333333333
10702,NJ,Passaic County,Data_5_bed,240705.91666666666,228342.66666666666,197076.5,190605.16666666666,183466.25,194097.0,212936.5,235886.0,289149.25,320037.6666666667,349411.9166666667
10703,TX,Lubbock County,Data_5_bed,217123.88888888888,211611.41666666666,198032.16666666666,200812.0,189976.66666666666,189761.91666666666,221174.41666666666,234306.25,251960.0,257746.75,273381.4166666667
10704,IN,Carroll County,Data_5_bed,127477.16666666667,125506.66666666667,125065.16666666667,128933.91666666667,133480.08333333334,140260.33333333334,147122.91666666666,154893.25,165049.66666666666,176890.83333333334,184172.33333333334
10705,GA,Dekalb County,Data_5_bed,232208.33333333334,195300.91666666666,195153.75,183261.08333333334,189127.25,210241.25,221962.0,215619.0,209139.41666666666,219210.08333333334,243148.41666666666
10706,NY,Suffolk County,Data_5_bed,515015.4166666667,494641.9166666667,468557.25,482218.4166666667,508207.1666666667,504400.5833333333,510586.5833333333,520026.25,546994.1666666666,575995.1666666666,601580.4166666666
10707,GA,Hall County,Data_5_bed,214930.0,193593.66666666666,192584.75,202209.83333333334,223777.75,240830.75,253165.58333333334,272411.5,296916.3333333333,308600.9166666667,321961.3333333333
10708,NJ,Bergen County,Data_5_bed,701334.4166666666,683662.5,659491.0,673003.3333333334,694483.9166666666,699554.0833333334,707023.4166666666,725416.75,713639.5833333334,714950.25,732401.5
10709,AL,Talladega County,Data_5_bed,201965.83333333334,198370.25,192201.5,201519.91666666666,203926.25,213445.08333333334,214829.66666666666,219911.83333333334,231765.75,248033.66666666666,263862.5
10710,ME,York County,Data_5_bed,221725.66666666666,227161.75,217557.91666666666,223058.91666666666,239322.33333333334,250104.33333333334,268244.9166666667,290989.25,306458.4166666667,301797.5833333333,322261.4166666667
10711,NY,Chemung County,Data_5_bed,236948.58333333334,240566.66666666666,245506.83333333334,245220.75,250626.33333333334,242450.5,235186.25,241923.83333333334,252233.66666666666,261284.41666666666,264711.4166666667
10712,UT,Summit County,Data_5_bed,499947.3333333333,489443.4166666667,506408.6666666667,547726.6666666666,585654.25,627386.1666666666,691562.8333333334,727806.8333333334,767757.5833333334,812875.0833333334,869935.3333333334
10713,MA,Norfolk County,Data_5_bed,1223483.3333333333,1199234.6666666667,1187924.9166666667,1269686.0,1326509.25,1357527.75,1372921.6666666667,1363082.3333333333,1411053.8333333333,1416254.75,1467465.0833333333
10714,MN,Olmsted County,Data_5_bed,230408.16666666666,219675.75,228600.5,236415.83333333334,248424.0,255960.08333333334,277129.75,292595.5,312510.25,326186.1666666667,345983.5
10715,WV,Jefferson County,Data_5_bed,396877.3333333333,377150.3333333333,363259.25,369128.25,377799.3333333333,398392.25,392824.6666666667,391289.6666666667,404331.75,418744.1666666667,440794.5
10716,AL,Blount County,Data_5_bed,255305.5,226934.0,217415.08333333334,221237.41666666666,227339.08333333334,235410.33333333334,230479.83333333334,234663.33333333334,249388.0,257335.08333333334,272928.3333333333
10717,MI,Iron County,Data_5_bed,61752.5,61471.25,61209.333333333336,61959.75,62578.666666666664,65142.5,64106.083333333336,67473.75,71688.5,77180.83333333333,82738.83333333333
10719,VA,Essex County,Data_5_bed,289023.9166666667,278565.25,276924.5,278343.75,282286.9166666667,294993.75,300379.9166666667,305549.1666666667,303407.0833333333,315848.3333333333,322550.9166666667
10721,CT,Windham County,Data_5_bed,214656.83333333334,196398.83333333334,191250.66666666666,198695.83333333334,197670.91666666666,203103.41666666666,201743.41666666666,215331.41666666666,230555.0,238908.83333333334,242076.75
10722,TX,Freestone County,Data_5_bed,173694.41666666666,171972.0,174387.25,180935.0,191461.58333333334,204260.08333333334,211477.91666666666,228080.33333333334,241114.08333333334,253512.58333333334,254821.5
10723,MI,Kalamazoo County,Data_5_bed,383255.75,374678.5833333333,383837.6666666667,402819.6666666667,423893.1666666667,435406.3333333333,436142.3333333333,434893.6666666667,464706.5,501229.3333333333,530207.9166666666
10724,MA,Worcester County,Data_5_bed,378361.25,360247.0,336681.5833333333,360781.6666666667,374667.9166666667,373925.6666666667,393843.6666666667,412263.25,431825.8333333333,441321.25,459570.5833333333
10725,MN,Houston County,Data_5_bed,218967.83333333334,218765.33333333334,227928.25,240240.25,251036.41666666666,262265.4166666667,279207.75,298855.75,316900.6666666667,331471.25,338007.5833333333
10726,MD,Howard County,Data_5_bed,701718.4166666666,673252.75,647983.5,669576.8333333334,684962.75,695620.25,702290.25,717258.3333333334,727322.8333333334,723289.4166666666,749675.4166666666
10727,OH,Williams County,Data_5_bed,105197.91666666667,102173.16666666667,101226.08333333333,98943.08333333333,98655.91666666667,101203.75,103028.41666666667,107000.08333333333,114313.58333333333,120183.5,125591.41666666667
10728,SC,Spartanburg County,Data_5_bed,218381.5,207021.58333333334,206163.75,212244.08333333334,213389.83333333334,212698.33333333334,216709.41666666666,226152.08333333334,240123.0,255366.83333333334,265296.8333333333
10729,DE,Sussex County,Data_5_bed,1331011.3333333333,1228881.5833333333,1271698.6666666667,1232570.75,1248111.25,1292506.25,1321827.6666666667,1344654.1666666667,1398794.0833333333,1447417.5,1477209.0
10730,MI,Lapeer County,Data_5_bed,244936.25,237955.33333333334,238328.41666666666,258165.41666666666,278582.0833333333,291551.5833333333,309531.3333333333,325330.5,337894.75,344753.5833333333,366811.4166666667
