,State,CountyName,Housing Type,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
5555,OH,Logan County,Data_condo,87512.25,85045.08333333333,84009.5,83736.41666666667,86349.41666666667,89792.75,93867.91666666667,99294.41666666667,105228.5,111428.5,115968.5
5556,CO,Larimer County,Data_condo,188673.41666666666,185830.41666666666,189238.66666666666,201508.0,214696.16666666666,240316.75,271257.25,299067.25,315994.8333333333,324489.75,330142.75
5557,PA,Delaware County,Data_condo,270612.5833333333,255087.83333333334,242596.25,237967.5,239039.75,236352.83333333334,236588.5,239108.25,249642.75,260706.75,275896.25
5558,MA,Suffolk County,Data_condo,433102.4166666667,427064.0,439633.5833333333,489765.0,535196.8333333334,581062.5,622778.8333333334,653919.1666666666,672117.5,673860.1666666666,677782.25
5559,TX,Taylor County,Data_condo,65957.25,61247.75,62397.166666666664,61914.416666666664,64495.166666666664,67353.0,72222.33333333333,76016.0,79670.66666666667,84196.0,90930.41666666667
5560,VA,Henrico County,Data_condo,115323.33333333333,103514.58333333333,104087.91666666667,110168.66666666667,115821.33333333333,115164.75,121546.75,129772.33333333333,137838.0,148791.41666666666,158518.41666666666
5561,CA,San Bernardino County,Data_condo,172563.66666666666,167145.0,164272.25,195186.91666666666,243183.75,253457.25,270485.25,293475.9166666667,309725.6666666667,319627.75,340228.3333333333
5562,WI,Marathon County,Data_condo,99972.41666666667,94324.83333333333,93463.5,93118.41666666667,92584.66666666667,98506.75,105499.08333333333,106714.08333333333,110958.16666666667,116560.58333333333,122803.08333333333
5563,FL,Pinellas County,Data_condo,113360.25,98192.83333333333,94148.83333333333,103296.66666666667,112633.41666666667,121138.08333333333,132139.25,141477.41666666666,157160.0,165732.08333333334,181544.5
5565,OH,Hamilton County,Data_condo,124939.25,115382.83333333333,110915.58333333333,110277.08333333333,108629.41666666667,114545.33333333333,114523.25,126328.83333333333,131338.91666666666,138250.83333333334,146224.58333333334
5566,CT,Fairfield County,Data_condo,229283.58333333334,207856.83333333334,189273.83333333334,187848.66666666666,191149.75,187289.16666666666,192063.41666666666,198114.58333333334,205329.91666666666,211111.41666666666,218883.16666666666
5567,FL,Miami-Dade County,Data_condo,131695.5,138279.75,146735.83333333334,159783.83333333334,174430.08333333334,183921.75,198760.33333333334,213590.83333333334,227006.91666666666,235802.66666666666,249344.41666666666
5568,MA,Barnstable County,Data_condo,302834.4166666667,291675.3333333333,277667.3333333333,290011.1666666667,301413.75,317127.25,339013.1666666667,357201.3333333333,365287.8333333333,367673.6666666667,377698.75
5569,NJ,Hudson County,Data_condo,332970.25,316147.8333333333,304184.3333333333,316127.3333333333,330063.1666666667,334930.9166666667,341998.6666666667,354918.9166666667,367101.6666666667,366875.4166666667,369941.9166666667
5571,OR,Marion County,Data_condo,194619.08333333334,171409.83333333334,147618.25,168385.08333333334,181104.41666666666,194090.75,214138.08333333334,235374.0,270121.0833333333,292224.9166666667,286473.0
5572,WI,Waukesha County,Data_condo,169027.83333333334,157153.66666666666,151050.75,144261.91666666666,151508.75,155321.66666666666,157951.16666666666,169306.25,177409.83333333334,188166.16666666666,194004.83333333334
5573,VA,Norfolk City,Data_condo,134958.75,128025.41666666667,133350.16666666666,132575.83333333334,138249.08333333334,140845.83333333334,149809.0,151961.66666666666,167160.33333333334,183210.5,191020.41666666666
5574,CA,Ventura County,Data_condo,215283.5,194983.41666666666,175108.08333333334,212544.33333333334,252606.25,268531.3333333333,287506.8333333333,310142.0833333333,329861.0833333333,340899.9166666667,353845.25
5575,MA,Middlesex County,Data_condo,384915.3333333333,379097.0833333333,371724.9166666667,403127.25,427437.25,458420.0833333333,490770.25,529578.3333333334,559882.0833333334,572530.1666666666,583061.1666666666
5576,TX,Potter County,Data_condo,159999.0,159566.83333333334,160096.91666666666,165245.25,169593.41666666666,173481.75,177919.41666666666,181894.83333333334,182316.08333333334,184197.41666666666,186708.25
5577,IL,Cook County,Data_condo,155003.25,134143.33333333334,115859.91666666667,118762.16666666667,130487.25,140668.91666666666,148857.0,159371.16666666666,169027.83333333334,173393.25,176311.58333333334
5578,NC,Yancey County,Data_condo,216778.75,210767.91666666666,210324.25,215523.33333333334,221240.83333333334,224964.41666666666,217420.0,208284.66666666666,193472.5,196059.83333333334,199490.91666666666
5580,PA,Northampton County,Data_condo,253415.0,238968.91666666666,225368.83333333334,226477.5,223300.0,223115.33333333334,223952.08333333334,229912.08333333334,249510.33333333334,256129.41666666666,266729.75
5581,NY,Erie County,Data_condo,155872.25,154711.08333333334,150954.16666666666,153472.16666666666,157927.0,161162.83333333334,159843.83333333334,164947.91666666666,169655.41666666666,180562.66666666666,189606.91666666666
5582,FL,Broward County,Data_condo,172582.0,164468.33333333334,169041.83333333334,198855.91666666666,222409.16666666666,224942.16666666666,226418.25,235667.83333333334,235892.91666666666,235141.91666666666,241397.25
5583,NY,Albany County,Data_condo,199521.16666666666,191914.75,192939.25,201944.08333333334,194955.83333333334,193154.41666666666,199470.5,195660.83333333334,207450.08333333334,221107.0,240061.25
5584,IN,Madison County,Data_condo,95213.41666666667,92071.41666666667,90680.16666666667,88107.0,88779.91666666667,92073.08333333333,95326.75,100619.58333333333,110165.08333333333,120211.66666666667,128891.58333333333
5585,FL,Alachua County,Data_condo,141591.16666666666,119092.83333333333,115608.0,118731.08333333333,125493.83333333333,129797.66666666667,133313.08333333334,144942.25,152197.25,160662.16666666666,170902.91666666666
5586,AZ,Navajo County,Data_condo,130933.33333333333,117016.66666666667,119700.75,127408.0,133416.25,140458.83333333334,150157.33333333334,160775.91666666666,172214.75,182856.41666666666,196044.66666666666
5587,MA,Suffolk County,Data_condo,437998.0,432997.9166666667,446488.1666666667,493138.5833333333,544264.0833333334,594807.9166666666,641675.5,677658.1666666666,714060.5,724346.9166666666,734167.25
5588,FL,Volusia County,Data_condo,155518.5,139665.0,123915.91666666667,129488.66666666667,141395.25,141230.33333333334,143512.58333333334,154382.08333333334,167135.0,179559.08333333334,192834.83333333334
5589,CA,Los Angeles County,Data_condo,308412.4166666667,300668.6666666667,284646.8333333333,318439.6666666667,358879.3333333333,381207.6666666667,402342.8333333333,428257.25,456860.1666666667,460072.0,491318.4166666667
5590,IN,Allen County,Data_condo,105390.83333333333,100969.83333333333,103692.0,100100.75,102973.58333333333,105463.83333333333,110850.08333333333,118407.83333333333,121208.41666666667,128917.0,135431.5
5591,NJ,Gloucester County,Data_condo,152171.16666666666,146321.75,138016.83333333334,133644.75,131154.16666666666,137114.91666666666,139201.41666666666,137070.83333333334,135834.5,134429.91666666666,142732.83333333334
5594,WI,Lincoln County,Data_condo,118823.41666666667,119959.83333333333,112831.41666666667,114323.0,112599.0,117499.41666666667,119810.08333333333,128685.25,135614.58333333334,140316.5,140081.16666666666
5595,WA,Thurston County,Data_condo,268751.25,243791.16666666666,230708.16666666666,225253.25,232476.91666666666,239229.08333333334,278238.75,289292.5833333333,310173.0833333333,332443.1666666667,359632.1666666667
5597,MN,Hennepin County,Data_condo,96806.83333333333,83515.0,79497.75,89875.33333333333,100971.66666666667,108247.75,113776.75,119770.91666666667,130886.83333333333,142697.5,157819.08333333334
5598,NH,Hillsborough County,Data_condo,261271.75,251434.33333333334,248582.66666666666,258678.91666666666,256519.33333333334,269743.0,280421.1666666667,295273.1666666667,309032.1666666667,317323.9166666667,336504.5
5599,MN,Goodhue County,Data_condo,89829.58333333333,83429.0,81493.83333333333,83914.41666666667,86043.58333333333,81350.08333333333,83323.33333333333,92243.58333333333,103694.75,106569.66666666667,116258.08333333333
5600,TX,Wichita County,Data_condo,68448.16666666667,68406.0,61950.333333333336,63769.75,67405.83333333333,67080.08333333333,67578.58333333333,69845.58333333333,76207.16666666667,77867.91666666667,85285.83333333333
5601,GA,Chatham County,Data_condo,130844.25,119507.66666666667,115680.75,118849.83333333333,124852.66666666667,127281.16666666667,129444.25,127651.0,132387.83333333334,136451.83333333334,141057.66666666666
5603,OK,Tulsa County,Data_condo,94201.0,88835.25,86259.66666666667,85886.91666666667,87396.0,89186.25,88765.41666666667,91900.83333333333,98983.66666666667,101823.16666666667,108052.83333333333
5605,OR,Hood River County,Data_condo,172518.91666666666,162152.25,163258.91666666666,173659.41666666666,188177.0,206002.91666666666,228653.91666666666,250361.33333333334,268157.9166666667,283038.8333333333,294160.0
5606,MI,Gladwin County,Data_condo,129289.16666666667,118096.58333333333,121639.83333333333,139100.16666666666,152703.91666666666,160297.41666666666,159282.25,157395.5,169056.5,184967.58333333334,192017.83333333334
5607,GA,Dougherty County,Data_condo,105087.91666666667,99139.08333333333,96673.16666666667,101083.16666666667,106951.66666666667,115829.0,127261.08333333333,133931.75,138861.58333333334,143367.16666666666,138351.91666666666
5608,PA,Montour County,Data_condo,116335.83333333333,114644.33333333333,119218.33333333333,120623.33333333333,117746.58333333333,124512.58333333333,133480.0,143180.16666666666,150657.0,157993.0,160405.75
5609,IN,Allen County,Data_condo,117547.08333333333,115674.66666666667,118814.75,124378.83333333333,128898.41666666667,132479.58333333334,137905.16666666666,147946.83333333334,155644.75,165346.91666666666,177658.16666666666
5610,OH,Cuyahoga County,Data_condo,104335.08333333333,93869.66666666667,83616.08333333333,88012.25,85267.83333333333,88652.41666666667,89405.08333333333,96224.5,106787.58333333333,115026.25,122867.16666666667
5611,NY,Nassau County,Data_condo,515562.0833333333,493084.75,494769.25,496907.4166666667,529911.75,537487.75,572195.9166666666,587275.3333333334,597628.1666666666,607381.9166666666,614012.4166666666
5612,NJ,Bergen County,Data_condo,307517.1666666667,319020.6666666667,302898.5833333333,284439.1666666667,262563.25,260581.75,271291.5,270405.25,265067.6666666667,272530.25,280680.75
5613,IA,Warren County,Data_condo,100985.0,101782.33333333333,101140.33333333333,103573.58333333333,104634.0,106812.25,110807.66666666667,114652.41666666667,112619.58333333333,113555.83333333333,114264.58333333333
5614,PA,Allegheny County,Data_condo,188432.41666666666,188126.66666666666,193404.25,196943.58333333334,198211.83333333334,199282.66666666666,202455.25,202429.58333333334,205003.5,204810.0,212584.5
5615,OR,Multnomah County,Data_condo,195298.33333333334,177521.91666666666,179968.0,196163.16666666666,214744.41666666666,237080.5,267021.4166666667,289206.25,294274.25,293374.5,300439.5833333333
5616,NJ,Morris County,Data_condo,174226.58333333334,175570.08333333334,167579.75,158679.91666666666,164314.75,175436.66666666666,179465.41666666666,194259.41666666666,191406.5,202196.5,206121.0
5617,UT,Davis County,Data_condo,224711.91666666666,209004.91666666666,219663.5,236804.33333333334,242258.58333333334,253753.16666666666,279712.0833333333,299474.3333333333,327922.5833333333,350171.0833333333,374574.1666666667
5618,MO,Callaway County,Data_condo,89514.83333333333,90258.16666666667,92403.0,93212.75,100574.75,103091.16666666667,106721.83333333333,115272.83333333333,121432.08333333333,124335.58333333333,132980.0
5619,AZ,Maricopa County,Data_condo,43547.0,39922.25,41206.0,46809.166666666664,47788.083333333336,47952.166666666664,48774.666666666664,55345.666666666664,64212.75,72578.25,81407.33333333333
5621,CA,Ventura County,Data_condo,363118.8333333333,342410.4166666667,330004.5833333333,383491.5833333333,438710.6666666667,452942.6666666667,483309.6666666667,516915.0,530767.0833333334,538460.8333333334,538153.9166666666
5622,OH,Summit County,Data_condo,128421.0,121968.25,113283.0,117642.58333333333,119193.91666666667,123142.75,127019.33333333333,130548.75,138878.16666666666,147341.0,157468.91666666666
5623,MA,Middlesex County,Data_condo,321498.6666666667,316274.8333333333,309457.6666666667,327677.4166666667,344460.5833333333,371177.4166666667,388806.0833333333,410698.25,443721.3333333333,457351.4166666667,456419.1666666667
5624,PA,Erie County,Data_condo,169342.5,171989.41666666666,169227.75,171264.0,173011.16666666666,173441.25,177747.41666666666,178822.41666666666,183789.08333333334,185571.58333333334,195022.41666666666
5625,CO,El Paso County,Data_condo,117739.83333333333,110202.0,108822.58333333333,107732.08333333333,106013.58333333333,112296.83333333333,122288.41666666667,136331.66666666666,154115.5,168582.58333333334,186802.25
5626,AZ,Yavapai County,Data_condo,105503.0,89223.5,81221.0,84695.08333333333,101588.66666666667,117694.08333333333,130923.41666666667,145154.66666666666,151306.5,158477.0,169516.0
5627,VA,York County,Data_condo,192850.66666666666,189904.66666666666,190852.41666666666,194239.33333333334,196277.41666666666,198044.58333333334,200523.16666666666,203218.41666666666,207323.58333333334,205400.25,210418.0
5628,TX,El Paso County,Data_condo,73314.16666666667,71340.75,70825.58333333333,69362.08333333333,67503.91666666667,67701.91666666667,68509.33333333333,71561.83333333333,73312.75,79222.75,79351.91666666667
5629,UT,Salt Lake County,Data_condo,241504.58333333334,229578.75,230710.91666666666,250357.41666666666,255105.16666666666,263578.3333333333,279287.5,306802.6666666667,329499.75,357193.75,376103.5
5630,ID,Bannock County,Data_condo,109697.41666666667,102082.41666666667,108104.75,115418.41666666667,111728.25,109686.41666666667,121101.66666666667,121898.83333333333,119184.25,132795.66666666666,144723.83333333334
5631,NJ,Camden County,Data_condo,119542.0,112720.83333333333,107159.91666666667,108158.66666666667,113047.33333333333,113668.41666666667,112171.5,113101.91666666667,118603.33333333333,125801.66666666667,133806.41666666666
5632,FL,Pinellas County,Data_condo,130001.25,110298.33333333333,105339.75,112007.41666666667,121305.75,128438.33333333333,142769.33333333334,152735.25,168634.58333333334,180353.83333333334,189769.75
5634,PA,Montgomery County,Data_condo,191036.16666666666,185559.41666666666,180997.0,181615.5,186018.66666666666,186311.33333333334,180651.5,180665.08333333334,181200.08333333334,191232.5,200414.83333333334
5635,MA,Franklin County,Data_condo,148870.83333333334,143945.41666666666,138977.0,145169.58333333334,150082.0,153932.41666666666,147073.91666666666,153514.41666666666,172061.33333333334,166828.5,171883.16666666666
5636,IL,Kane County,Data_condo,213542.41666666666,194690.66666666666,178022.75,172314.66666666666,188975.91666666666,192469.58333333334,191471.66666666666,204405.33333333334,215190.25,218810.33333333334,220963.66666666666
5637,CA,Los Angeles County,Data_condo,320517.5833333333,302823.5,291027.8333333333,327352.3333333333,382023.9166666667,412467.25,436100.5833333333,459623.8333333333,504104.4166666667,518804.75,547011.75
5639,IL,Adams County,Data_condo,143288.16666666666,141185.58333333334,141360.66666666666,145204.25,152777.91666666666,160155.5,166425.83333333334,172315.91666666666,177011.16666666666,182045.08333333334,183570.16666666666
5640,NY,Nassau County,Data_condo,473307.9166666667,453347.5,449391.1666666667,475914.0833333333,536598.0833333334,564049.8333333334,564217.8333333334,577823.9166666666,588377.5,639846.0,654453.75
5642,IA,Polk County,Data_condo,126210.08333333333,118476.75,120919.75,124576.0,126077.0,129164.91666666667,136319.91666666666,145117.66666666666,152932.08333333334,158641.16666666666,162521.16666666666
5643,VA,Roanoke City,Data_condo,131155.16666666666,132483.91666666666,131083.0,128278.41666666667,131381.66666666666,131431.0,139551.83333333334,154820.58333333334,160777.08333333334,165536.16666666666,184316.33333333334
5644,AK,Anchorage Borough,Data_condo,210505.5,206507.91666666666,207461.08333333334,209729.25,214227.66666666666,218254.58333333334,221238.33333333334,214944.0,212619.41666666666,216939.66666666666,231061.66666666666
5645,TN,Greene County,Data_condo,130652.16666666667,127537.25,123369.16666666667,126573.5,128715.66666666667,132977.83333333334,139309.16666666666,145180.41666666666,150898.91666666666,156720.41666666666,169872.75
5646,PA,Montgomery County,Data_condo,99720.41666666667,97508.66666666667,92858.75,90897.58333333333,87526.5,89275.33333333333,92269.0,95456.91666666667,109888.75,115498.41666666667,119965.0
5648,LA,Orleans Parish,Data_condo,235899.0,232211.25,230275.08333333334,253970.75,278447.3333333333,316162.0,333748.0,345397.8333333333,328127.25,317411.1666666667,315664.75
5650,WI,Washington County,Data_condo,132454.25,119611.91666666667,114878.25,115503.5,117970.5,117559.25,121643.25,130661.5,137664.41666666666,144487.58333333334,155091.75
5651,CA,Alameda County,Data_condo,363093.1666666667,350161.5833333333,365813.0,427329.6666666667,510172.75,585035.25,642641.9166666666,680801.25,767448.5833333334,750950.3333333334,808851.0833333334
5653,WA,King County,Data_condo,266708.3333333333,238024.66666666666,224456.16666666666,257163.41666666666,288540.5,314564.4166666667,362013.8333333333,422668.0,479209.4166666667,457315.0,491779.1666666667
5654,OK,Tulsa County,Data_condo,88404.5,81950.16666666667,77355.91666666667,70935.58333333333,68968.08333333333,67308.91666666667,67390.16666666667,71121.66666666667,73710.08333333333,75203.91666666667,80327.75
5656,CO,Denver County,Data_condo,130370.41666666667,119096.16666666667,125204.5,132238.16666666666,142778.75,161041.0,186617.41666666666,215423.41666666666,239589.25,251411.41666666666,258491.0
5657,WA,King County,Data_condo,281653.8333333333,249642.16666666666,237678.25,267815.1666666667,303909.75,330622.75,372005.9166666667,439242.1666666667,508197.4166666667,491010.4166666667,525340.5
5658,NE,Lancaster County,Data_condo,125409.33333333333,122853.83333333333,123136.91666666667,129351.16666666667,129163.91666666667,135657.83333333334,140471.58333333334,151106.83333333334,160261.75,164132.0,169016.41666666666
5659,UT,Davis County,Data_condo,231677.83333333334,209821.5,209206.33333333334,225730.33333333334,233061.83333333334,234241.08333333334,254856.66666666666,274737.5,301181.1666666667,322136.8333333333,342493.75
5660,NE,Douglas County,Data_condo,134609.58333333334,120927.5,120707.41666666667,125604.41666666667,131061.75,137166.66666666666,143299.16666666666,153577.91666666666,167025.08333333334,176363.5,185820.16666666666
5661,MO,Saint Louis County,Data_condo,109584.83333333333,100928.58333333333,99529.75,99965.58333333333,103270.08333333333,90889.66666666667,87435.5,91826.0,93006.33333333333,99023.66666666667,102206.0
5663,MN,Hennepin County,Data_condo,125893.91666666667,108983.08333333333,101567.66666666667,111061.41666666667,121635.75,130667.16666666667,134155.91666666666,141437.33333333334,150387.66666666666,160879.91666666666,168086.0
5664,WI,Waukesha County,Data_condo,358044.5,325760.8333333333,308658.0,313910.0,334068.0,340758.75,347508.5,363330.0,371771.4166666667,382043.0,396244.8333333333
5665,OR,Clatsop County,Data_condo,197784.83333333334,181415.75,182007.0,194621.5,209415.75,227003.41666666666,253033.25,273494.0833333333,292091.3333333333,306854.5833333333,321913.75
5666,CT,Hartford County,Data_condo,157709.75,159462.75,167050.91666666666,178668.25,175094.5,171683.66666666666,163486.16666666666,165716.41666666666,169042.91666666666,168356.91666666666,175018.41666666666
5667,CA,Los Angeles County,Data_condo,672676.0,604713.25,618785.4166666666,719172.8333333334,799293.1666666666,866187.75,957661.5833333334,1061668.75,1165308.8333333333,1194797.75,1196044.3333333333
5668,NY,Suffolk County,Data_condo,421754.6666666667,398374.4166666667,370451.25,379559.4166666667,396496.3333333333,389205.25,374880.4166666667,417084.0833333333,459994.25,452437.8333333333,499354.3333333333
5669,WA,King County,Data_condo,269789.1666666667,235197.83333333334,220680.91666666666,245799.91666666666,272636.0,300249.5833333333,345870.9166666667,394395.1666666667,451106.25,438757.3333333333,457947.5
5671,FL,Palm Beach County,Data_condo,247217.75,230218.33333333334,233049.91666666666,257584.83333333334,284512.0833333333,309152.8333333333,328862.25,339357.0833333333,351845.5833333333,359156.4166666667,369464.5833333333
5673,PA,Delaware County,Data_condo,142551.08333333334,139914.41666666666,132197.66666666666,133393.5,129194.41666666667,129464.41666666667,135739.83333333334,141377.33333333334,142929.16666666666,148571.91666666666,156279.83333333334
5674,AZ,Pima County,Data_condo,134869.25,118919.75,111773.16666666667,113438.08333333333,119642.41666666667,121591.5,126562.25,134703.08333333334,145644.33333333334,157004.25,171040.5
5675,MI,Oakland County,Data_condo,134970.08333333334,128918.91666666667,127559.5,148863.08333333334,172083.91666666666,182087.91666666666,190212.91666666666,204836.66666666666,220876.66666666666,228806.41666666666,233421.08333333334
5676,IL,La Salle County,Data_condo,54436.25,54819.333333333336,53024.416666666664,51353.0,52932.583333333336,52192.0,50647.416666666664,52777.25,51458.0,58387.083333333336,75447.0
5677,PA,Berks County,Data_condo,140565.25,132572.5,127121.91666666667,124605.66666666667,128733.66666666667,130179.66666666667,131435.75,134766.83333333334,142042.83333333334,147979.83333333334,154769.41666666666
5678,OR,Curry County,Data_condo,222076.33333333334,211762.41666666666,207537.16666666666,220497.08333333334,228578.83333333334,239877.91666666666,252538.25,265362.9166666667,269361.0,280326.5,288512.25
5680,OK,Oklahoma County,Data_condo,74468.75,67635.41666666667,63048.666666666664,68251.25,68263.08333333333,70645.41666666667,71994.08333333333,76859.16666666667,75879.75,72433.33333333333,72489.41666666667
5681,ID,Ada County,Data_condo,209871.33333333334,204140.25,172529.5,180516.83333333334,193542.58333333334,199348.0,211167.41666666666,221057.5,245653.58333333334,277254.0,305325.5833333333
5682,IL,Kane County,Data_condo,169502.83333333334,152749.5,140169.91666666666,149257.58333333334,162139.16666666666,168197.58333333334,176632.5,189606.66666666666,200821.66666666666,203124.58333333334,206110.16666666666
5683,DC,District of Columbia,Data_condo,464516.75,467917.4166666667,469762.8333333333,494395.5,506088.5,520923.1666666667,535162.0833333334,551296.9166666666,552349.0,552785.8333333334,561635.5833333334
5685,KY,Boone County,Data_condo,220834.58333333334,211618.25,211743.33333333334,203897.0,207972.08333333334,216183.33333333334,224014.75,231577.0,238259.83333333334,243465.25,254158.83333333334
5686,MD,Prince Georges County,Data_condo,233713.0,208251.66666666666,184387.25,180944.58333333334,193043.0,210515.08333333334,229252.91666666666,245167.0,260404.58333333334,269903.6666666667,283242.25
5687,FL,Palm Beach County,Data_condo,110263.75,99162.41666666667,95155.91666666667,102576.41666666667,119226.0,128566.83333333333,138618.58333333334,143396.75,150009.66666666666,152623.75,159169.16666666666
5688,MI,Macomb County,Data_condo,180184.16666666666,170233.66666666666,172823.66666666666,194778.33333333334,229579.33333333334,236533.0,246722.5,267730.1666666667,276587.0,280661.25,294866.6666666667
5689,NV,Clark County,Data_condo,121484.0,108888.91666666667,105101.5,131544.08333333334,155379.66666666666,166523.08333333334,174199.0,186733.5,218148.0,229739.08333333334,235598.66666666666
5690,PA,Delaware County,Data_condo,241500.91666666666,227680.5,220847.33333333334,214753.25,218973.66666666666,222903.91666666666,223134.83333333334,220535.25,232226.08333333334,237592.33333333334,250786.91666666666
5691,NY,Queens County,Data_condo,120575.41666666667,119923.5,118123.41666666667,126698.08333333333,145236.58333333334,152872.41666666666,147154.83333333334,159941.08333333334,177391.75,180364.16666666666,198878.5
5692,ME,Cumberland County,Data_condo,199442.5,193650.41666666666,201045.41666666666,203722.58333333334,207223.58333333334,217555.16666666666,239859.08333333334,261524.75,277625.5,283236.8333333333,303873.9166666667
5693,TN,Shelby County,Data_condo,233180.0,221646.08333333334,215307.83333333334,215262.0,225899.83333333334,233058.16666666666,240459.08333333334,254039.41666666666,272412.5833333333,282865.3333333333,302783.0
5694,AK,Anchorage Borough,Data_condo,231820.25,227834.25,234250.41666666666,239579.41666666666,244037.0,247510.16666666666,248365.58333333334,244291.16666666666,246133.0,259138.25,258959.75
5695,TX,Gregg County,Data_condo,110892.41666666667,107272.25,115339.91666666667,117984.33333333333,116863.0,114638.83333333333,123528.5,125030.58333333333,125164.16666666667,112310.83333333333,96985.08333333333
5696,NJ,Burlington County,Data_condo,303288.8333333333,281309.5,273569.1666666667,277456.1666666667,270471.6666666667,266374.4166666667,256731.58333333334,256746.75,262325.9166666667,269978.0833333333,276410.5833333333
5697,NY,Nassau County,Data_condo,267906.1666666667,255520.66666666666,251156.75,251713.5,252926.08333333334,267541.3333333333,273663.5,282305.25,304775.5833333333,315410.5833333333,329331.25
5698,NY,Onondaga County,Data_condo,98435.66666666667,97307.58333333333,97259.91666666667,97028.83333333333,98130.5,102103.41666666667,102472.91666666667,103348.58333333333,112154.33333333333,118373.83333333333,130594.41666666667
5699,PA,Delaware County,Data_condo,77353.33333333333,68879.33333333333,63482.666666666664,59379.583333333336,59722.416666666664,56998.333333333336,54951.0,56536.333333333336,60900.916666666664,65959.0,71070.66666666667
5701,OH,Cuyahoga County,Data_condo,128445.25,119799.33333333333,105068.41666666667,112551.0,112532.0,116473.08333333333,120742.75,131859.25,145462.33333333334,154685.66666666666,165585.58333333334
5702,VA,Fairfax County,Data_condo,275081.3333333333,260593.83333333334,252775.75,266644.1666666667,271770.1666666667,270149.5833333333,271146.3333333333,274424.3333333333,281523.25,292455.3333333333,316373.8333333333
5703,IL,Cook County,Data_condo,103259.91666666667,94369.41666666667,88960.5,93481.66666666667,103711.08333333333,108842.16666666667,111285.33333333333,122245.25,130201.16666666667,132081.25,137738.25
5704,MS,Harrison County,Data_condo,205905.08333333334,183731.25,181533.91666666666,180115.41666666666,176102.83333333334,178847.25,169664.91666666666,169865.0,183426.5,181880.75,183157.16666666666
5705,MA,Worcester County,Data_condo,289444.5833333333,267355.5,251444.91666666666,267174.5833333333,284725.8333333333,296461.75,318588.5,331423.6666666667,347627.0,360406.0833333333,379205.1666666667
5706,TX,San Patricio County,Data_condo,134609.91666666666,133650.75,136292.83333333334,142220.41666666666,152086.16666666666,160328.75,169744.16666666666,178166.66666666666,188270.0,197387.91666666666,203467.41666666666
5707,VA,Richmond City,Data_condo,166987.16666666666,156728.75,157678.41666666666,162843.33333333334,169236.75,175094.91666666666,178838.75,188606.58333333334,200574.33333333334,216389.33333333334,225765.58333333334
5708,WI,Walworth County,Data_condo,177405.0,157564.08333333334,148441.75,149012.16666666666,157602.16666666666,156398.33333333334,161641.5,171748.16666666666,182792.75,189370.75,201386.83333333334
5709,OH,Hocking County,Data_condo,113475.33333333333,114499.08333333333,114184.83333333333,115188.58333333333,118020.0,120656.33333333333,121598.66666666667,126977.83333333333,133108.91666666666,137442.08333333334,141106.16666666666
5710,UT,Salt Lake County,Data_condo,178844.66666666666,153117.91666666666,150586.0,170397.41666666666,179731.66666666666,186729.5,203901.33333333334,222947.16666666666,244956.08333333334,265406.8333333333,283684.5
5711,CA,Los Angeles County,Data_condo,294255.5833333333,269797.8333333333,263660.0,311018.75,338076.5833333333,362847.5,384116.5,405502.8333333333,432093.6666666667,437178.9166666667,460644.25
5712,NC,Henderson County,Data_condo,133822.91666666666,128671.41666666667,126900.08333333333,127651.16666666667,131542.83333333334,136709.5,147441.41666666666,165265.41666666666,182690.75,193593.08333333334,206113.16666666666
5713,NC,Caldwell County,Data_condo,67537.41666666667,70461.0,71959.66666666667,71580.16666666667,72616.0,76019.66666666667,80310.16666666667,84596.58333333333,90105.0,92998.08333333333,92204.25
5714,MN,McLeod County,Data_condo,108435.25,101419.08333333333,98927.16666666667,102349.33333333333,106074.66666666667,109972.0,115017.33333333333,121199.91666666667,129998.91666666667,140285.66666666666,149340.58333333334
5715,NC,Mecklenburg County,Data_condo,228024.0,215239.66666666666,207798.75,215058.25,222160.25,227912.16666666666,240519.16666666666,250925.25,271441.0,286216.5833333333,300747.1666666667
5716,WI,Jefferson County,Data_condo,132806.08333333334,129495.58333333333,127673.16666666667,133639.16666666666,143821.16666666666,144820.25,145479.91666666666,153987.58333333334,159392.08333333334,171396.25,180881.83333333334
5717,AZ,Pima County,Data_condo,253451.91666666666,217121.5,211524.16666666666,228739.25,225660.25,222728.08333333334,227089.66666666666,231212.66666666666,237112.91666666666,246789.58333333334,265521.0833333333
5718,NC,Cumberland County,Data_condo,145222.16666666666,143693.41666666666,137889.83333333334,132801.91666666666,133162.33333333334,134534.25,140337.08333333334,145552.0,149814.66666666666,158524.83333333334,169662.16666666666
5719,OH,Hamilton County,Data_condo,132952.83333333334,127475.33333333333,129484.5,137099.83333333334,141094.5,147879.58333333334,152440.5,162143.91666666666,169803.25,180968.83333333334,189342.5
5720,CA,Los Angeles County,Data_condo,169314.5,168455.91666666666,165611.0,194404.16666666666,235280.0,254237.75,273779.0833333333,294716.0,324689.4166666667,339026.3333333333,365877.5
5721,TX,Palo Pinto County,Data_condo,84234.41666666667,82760.16666666667,88884.83333333333,99039.58333333333,103234.33333333333,111095.25,119442.91666666667,124298.91666666667,125264.33333333333,129640.66666666667,132949.83333333334
